1,2,3,4,5,6,7,8,9,10
42136.0,71990.0,63300.0,91070.0,85862.0,80902.0,85513.0,88023.0,47659.0,70089.0
0.5875,0.05125,0.49875,0.32125,0.3475,0.27875,0.29375,0.19,0.425,0.28
