3.800000000000000000e+02,2.100000000000000000e+01,1.150000000000000000e+02,1.800000000000000000e+01,3.800000000000000000e+01,3.400000000000000000e+01,5.000000000000000000e+01,1.500000000000000000e+01,9.700000000000000000e+01,3.200000000000000000e+01
6.900000000000000000e+01,3.600000000000000000e+01,5.400000000000000000e+01,1.690000000000000000e+02,1.190000000000000000e+02,1.250000000000000000e+02,9.000000000000000000e+01,9.300000000000000000e+01,3.000000000000000000e+01,1.500000000000000000e+01
2.500000000000000000e+01,6.000000000000000000e+00,3.030000000000000000e+02,4.600000000000000000e+01,5.500000000000000000e+01,5.000000000000000000e+01,8.800000000000000000e+01,7.500000000000000000e+01,2.600000000000000000e+01,1.260000000000000000e+02
5.000000000000000000e+00,8.000000000000000000e+00,1.500000000000000000e+01,3.570000000000000000e+02,1.020000000000000000e+02,1.580000000000000000e+02,5.500000000000000000e+01,6.900000000000000000e+01,1.100000000000000000e+01,2.000000000000000000e+01
1.600000000000000000e+01,7.000000000000000000e+00,1.400000000000000000e+01,1.840000000000000000e+02,2.760000000000000000e+02,6.100000000000000000e+01,1.220000000000000000e+02,9.900000000000000000e+01,5.000000000000000000e+00,1.600000000000000000e+01
7.000000000000000000e+00,5.000000000000000000e+00,1.600000000000000000e+01,1.430000000000000000e+02,1.280000000000000000e+02,2.400000000000000000e+02,1.130000000000000000e+02,1.150000000000000000e+02,1.400000000000000000e+01,1.900000000000000000e+01
2.000000000000000000e+00,6.000000000000000000e+00,2.200000000000000000e+01,1.030000000000000000e+02,1.340000000000000000e+02,1.170000000000000000e+02,2.820000000000000000e+02,9.600000000000000000e+01,1.300000000000000000e+01,2.500000000000000000e+01
1.000000000000000000e+00,8.000000000000000000e+00,2.700000000000000000e+01,2.110000000000000000e+02,1.370000000000000000e+02,1.580000000000000000e+02,7.100000000000000000e+01,1.620000000000000000e+02,1.300000000000000000e+01,1.200000000000000000e+01
8.700000000000000000e+01,1.900000000000000000e+01,1.140000000000000000e+02,3.500000000000000000e+01,5.200000000000000000e+01,6.000000000000000000e+01,5.600000000000000000e+01,1.800000000000000000e+01,2.910000000000000000e+02,6.800000000000000000e+01
1.800000000000000000e+01,3.000000000000000000e+00,1.180000000000000000e+02,8.800000000000000000e+01,5.900000000000000000e+01,6.300000000000000000e+01,1.160000000000000000e+02,5.600000000000000000e+01,5.200000000000000000e+01,2.270000000000000000e+02
