3.790000000000000000e+02,6.800000000000000000e+01,6.900000000000000000e+01,2.400000000000000000e+01,3.500000000000000000e+01,2.100000000000000000e+01,2.700000000000000000e+01,1.600000000000000000e+01,1.370000000000000000e+02,2.400000000000000000e+01
4.300000000000000000e+01,2.070000000000000000e+02,9.000000000000000000e+00,6.500000000000000000e+01,9.300000000000000000e+01,1.200000000000000000e+02,4.100000000000000000e+01,2.160000000000000000e+02,5.000000000000000000e+00,1.000000000000000000e+00
5.600000000000000000e+01,1.300000000000000000e+01,3.960000000000000000e+02,2.300000000000000000e+01,1.500000000000000000e+01,2.300000000000000000e+01,3.400000000000000000e+01,1.300000000000000000e+01,7.400000000000000000e+01,1.530000000000000000e+02
1.000000000000000000e+01,7.300000000000000000e+01,6.000000000000000000e+00,1.730000000000000000e+02,1.450000000000000000e+02,1.190000000000000000e+02,7.800000000000000000e+01,1.830000000000000000e+02,7.000000000000000000e+00,6.000000000000000000e+00
2.700000000000000000e+01,4.600000000000000000e+01,6.000000000000000000e+00,7.400000000000000000e+01,3.080000000000000000e+02,1.100000000000000000e+02,1.260000000000000000e+02,8.800000000000000000e+01,1.300000000000000000e+01,2.000000000000000000e+00
6.000000000000000000e+00,5.900000000000000000e+01,5.000000000000000000e+00,6.600000000000000000e+01,1.270000000000000000e+02,1.990000000000000000e+02,1.480000000000000000e+02,1.820000000000000000e+02,4.000000000000000000e+00,4.000000000000000000e+00
6.000000000000000000e+00,2.000000000000000000e+01,1.400000000000000000e+01,4.900000000000000000e+01,1.300000000000000000e+02,1.140000000000000000e+02,3.160000000000000000e+02,1.150000000000000000e+02,1.500000000000000000e+01,2.100000000000000000e+01
0.000000000000000000e+00,7.800000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,1.200000000000000000e+02,1.290000000000000000e+02,9.500000000000000000e+01,3.230000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00
1.290000000000000000e+02,1.300000000000000000e+01,8.500000000000000000e+01,1.800000000000000000e+01,2.600000000000000000e+01,1.400000000000000000e+01,3.100000000000000000e+01,3.000000000000000000e+00,3.320000000000000000e+02,1.490000000000000000e+02
5.000000000000000000e+01,8.000000000000000000e+00,1.410000000000000000e+02,6.000000000000000000e+00,1.700000000000000000e+01,1.700000000000000000e+01,5.600000000000000000e+01,7.000000000000000000e+00,9.800000000000000000e+01,4.000000000000000000e+02
