1,2,3,4,5,6,7,8,9,10
320000.0,320000.0,320000.0,320000.0,320000.0,320000.0,320000.0,320000.0,320000.0,320000.0
0.61875,0.4125,0.55875,0.19,0.4275,0.15375,0.5125,0.42125,0.4075,0.5025
