1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14035087719298245,0.06060606060606061,0.07936507936507936,0.328125,0.11764705882352941,0.0,0.09230769230769231,0.08571428571428572,0.7611940298507462,0.0784313725490196,0.38461538461538464,0.0967741935483871,0.22727272727272727,0.1,0.0,0.029850746268656716,0.14705882352941177,0.14285714285714285,0.03125,0.03278688524590164
