1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03508771929824561,0.5,0.12698412698412698,0.34375,0.27450980392156865,0.23333333333333334,0.23076923076923078,0.04285714285714286,0.3880597014925373,0.09803921568627451,0.3269230769230769,0.08064516129032258,0.48484848484848486,0.32857142857142857,0.12121212121212122,0.16417910447761194,0.45588235294117646,0.2222222222222222,0.125,0.11475409836065574
